ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2013-11-25,556.3636471542085,183.85708740302064,304.68693827347903,556.3636471542085,556.3636471542085,-311.2384602912972,-311.2384602912972,-311.2384602912972,0.199248845694894,0.199248845694894,0.199248845694894,-311.43770913699205,-311.43770913699205,-311.43770913699205,0.0,0.0,0.0,245.12518686291128
2013-11-26,556.5106134659147,184.02234631045076,313.5037305165471,556.5106134659147,556.5106134659147,-309.45218983207553,-309.45218983207553,-309.45218983207553,0.016572402288249372,0.016572402288249372,0.016572402288249372,-309.4687622343638,-309.4687622343638,-309.4687622343638,0.0,0.0,0.0,247.0584236338392
2013-11-27,556.657579777621,187.64383628247023,316.6926808484723,556.657579777621,556.657579777621,-307.55058591570076,-307.55058591570076,-307.55058591570076,-0.12148259635459432,-0.12148259635459432,-0.12148259635459432,-307.4291033193462,-307.4291033193462,-307.4291033193462,0.0,0.0,0.0,249.10699386192022
2013-11-28,556.8045460893272,188.05971547748513,315.45652619237393,556.8045460893272,556.8045460893272,-305.2503503727585,-305.2503503727585,-305.2503503727585,0.06422142509988614,0.06422142509988614,0.06422142509988614,-305.3145717978584,-305.3145717978584,-305.3145717978584,0.0,0.0,0.0,251.55419571656876
2013-11-29,556.9515124010335,191.341018480169,322.9242642318901,556.9515124010335,556.9515124010335,-303.08085958922624,-303.08085958922624,-303.08085958922624,0.04002952219256289,0.04002952219256289,0.04002952219256289,-303.12088911141876,-303.12088911141876,-303.12088911141876,0.0,0.0,0.0,253.87065281180725
2013-11-30,557.0984787127397,193.0697305544303,318.07643378353964,557.0984787127397,557.0984787127397,-300.9588266078356,-300.9588266078356,-300.9588266078356,-0.11505053589227345,-0.11505053589227345,-0.11505053589227345,-300.8437760719433,-300.8437760719433,-300.8437760719433,0.0,0.0,0.0,256.13965210490414
2013-12-01,557.2454450244459,192.36513020683086,324.2426031998237,557.2454450244459,557.2454450244459,-298.5626019959869,-298.5626019959869,-298.5626019959869,-0.08353906302871847,-0.08353906302871847,-0.08353906302871847,-298.47906293295813,-298.47906293295813,-298.47906293295813,0.0,0.0,0.0,258.682843028459
2013-12-02,557.3924113361522,195.9369457275475,326.51214286345476,557.3924113361522,557.3924113361522,-295.8235413540363,-295.8235413540363,-295.8235413540363,0.19924884569462883,0.19924884569462883,0.19924884569462883,-296.02279019973093,-296.02279019973093,-296.02279019973093,0.0,0.0,0.0,261.5688699821159
2013-12-03,557.5393776478584,197.44364811755352,329.7229306625981,557.5393776478584,557.5393776478584,-293.45472611307224,-293.45472611307224,-293.45472611307224,0.01657240228885622,0.01657240228885622,0.01657240228885622,-293.47129851536107,-293.47129851536107,-293.47129851536107,0.0,0.0,0.0,264.08465153478613
2013-12-04,557.6863439595646,204.2594099146675,331.0514641455079,557.6863439595646,557.6863439595646,-290.9427889213873,-290.9427889213873,-290.9427889213873,-0.12148259635438251,-0.12148259635438251,-0.12148259635438251,-290.82130632503294,-290.82130632503294,-290.82130632503294,0.0,0.0,0.0,266.7435550381773
2013-12-05,557.8333102712709,210.79075260044328,331.62372444164737,557.8333102712709,557.8333102712709,-288.0057529810761,-288.0057529810761,-288.0057529810761,0.06422142509990117,0.06422142509990117,0.06422142509990117,-288.06997440617596,-288.06997440617596,-288.06997440617596,0.0,0.0,0.0,269.82755729019476
2013-12-06,557.9802765829771,209.5939805961391,336.8472820006224,557.9802765829771,557.9802765829771,-285.1749272240009,-285.1749272240009,-285.1749272240009,0.04002952219254571,0.04002952219254571,0.04002952219254571,-285.2149567461934,-285.2149567461934,-285.2149567461934,0.0,0.0,0.0,272.80534935897623
2013-12-07,558.1272428946833,209.8972692271415,342.79579509162113,558.1272428946833,558.1272428946833,-282.36948817649704,-282.36948817649704,-282.36948817649704,-0.11505053589240333,-0.11505053589240333,-0.11505053589240333,-282.25443764060464,-282.25443764060464,-282.25443764060464,0.0,0.0,0.0,275.7577547181862
2013-12-08,558.2742092063896,209.75518320898655,342.2282713900318,558.2742092063896,558.2742092063896,-279.27069432394796,-279.27069432394796,-279.27069432394796,-0.08353906302905877,-0.08353906302905877,-0.08353906302905877,-279.18715526091887,-279.18715526091887,-279.18715526091887,0.0,0.0,0.0,279.00351488244166
2013-12-09,558.4211755180959,225.07780436490137,351.74554207794137,558.4211755180959,558.4211755180959,-275.8131634483367,-275.8131634483367,-275.8131634483367,0.1992488456947909,0.1992488456947909,0.1992488456947909,-276.0124122940315,-276.0124122940315,-276.0124122940315,0.0,0.0,0.0,282.6080120697592
2013-12-10,558.568141829802,222.70429150049122,353.0850135102779,558.568141829802,558.568141829802,-272.71350217026924,-272.71350217026924,-272.71350217026924,0.01657240228849462,0.01657240228849462,0.01657240228849462,-272.7300745725577,-272.7300745725577,-272.7300745725577,0.0,0.0,0.0,285.8546396595328
2013-12-11,558.7151081415083,226.4658788919778,359.8282489472189,558.7151081415083,558.7151081415083,-269.462041487084,-269.462041487084,-269.462041487084,-0.1214825963544086,-0.1214825963544086,-0.1214825963544086,-269.3405588907296,-269.3405588907296,-269.3405588907296,0.0,0.0,0.0,289.2530666544243
2013-12-12,558.8620744532145,230.57658912289773,362.071615793437,558.8620744532145,558.8620744532145,-265.78059000109437,-265.78059000109437,-265.78059000109437,0.06422142509987716,0.06422142509987716,0.06422142509987716,-265.84481142619427,-265.84481142619427,-265.84481142619427,0.0,0.0,0.0,293.08148445212015
2013-12-13,559.0090407649208,228.28266599177186,360.9571602369272,559.0090407649208,559.0090407649208,-262.2042488366694,-262.2042488366694,-262.2042488366694,0.040029522192594466,0.040029522192594466,0.040029522192594466,-262.24427835886206,-262.24427835886206,-262.24427835886206,0.0,0.0,0.0,296.80479192825135
2013-12-14,559.156007076627,239.96356327135808,367.0494787919242,559.156007076627,559.156007076627,-258.65592092670994,-258.65592092670994,-258.65592092670994,-0.115050535892182,-0.115050535892182,-0.115050535892182,-258.54087039081776,-258.54087039081776,-258.54087039081776,0.0,0.0,0.0,300.5000861499171
2013-12-15,559.3029733883333,244.88187792208177,363.66359295015826,559.3029733883333,559.3029733883333,-254.8204619868113,-254.8204619868113,-254.8204619868113,-0.0835390630293991,-0.0835390630293991,-0.0835390630293991,-254.73692292378192,-254.73692292378192,-254.73692292378192,0.0,0.0,0.0,304.48251140152195
2013-12-16,559.4499397000395,245.2167513150044,377.069030975579,559.4499397000395,559.4499397000395,-250.63590479842279,-250.63590479842279,-250.63590479842279,0.19924884569480308,0.19924884569480308,0.19924884569480308,-250.83515364411758,-250.83515364411758,-250.83515364411758,0.0,0.0,0.0,308.81403490161676
2013-12-17,559.5969060117458,246.47894978639872,377.7877707863257,559.5969060117458,559.5969060117458,-246.82204679874937,-246.82204679874937,-246.82204679874937,0.016572402288133017,0.016572402288133017,0.016572402288133017,-246.8386192010375,-246.8386192010375,-246.8386192010375,0.0,0.0,0.0,312.7748592129964
2013-12-18,559.7438723234519,252.22175035673513,378.32371825013155,559.7438723234519,559.7438723234519,-242.8721551420763,-242.8721551420763,-242.8721551420763,-0.1214825963541968,-0.1214825963541968,-0.1214825963541968,-242.7506725457221,-242.7506725457221,-242.7506725457221,0.0,0.0,0.0,316.87171718137563
2013-12-19,559.8908386351582,254.93373537363988,387.3031708219945,559.8908386351582,559.8908386351582,-238.5107009080673,-238.5107009080673,-238.5107009080673,0.06422142509967867,0.06422142509967867,0.06422142509967867,-238.574922333167,-238.574922333167,-238.574922333167,0.0,0.0,0.0,321.38013772709087
2013-12-20,560.0378049468644,261.3589101264013,391.7857397469734,560.0378049468644,560.0378049468644,-234.27516605892626,-234.27516605892626,-234.27516605892626,0.04002952219257729,0.04002952219257729,0.04002952219257729,-234.31519558111881,-234.31519558111881,-234.31519558111881,0.0,0.0,0.0,325.7626388879381
2013-12-21,560.1847712585707,271.4704255973329,395.35520223642754,560.1847712585707,560.1847712585707,-230.090555076254,-230.090555076254,-230.090555076254,-0.11505053589231191,-0.11505053589231191,-0.11505053589231191,-229.9755045403617,-229.9755045403617,-229.9755045403617,0.0,0.0,0.0,330.0942161823167
2013-12-22,560.3317375702769,267.73316677332696,399.89362557603175,560.3317375702769,560.3317375702769,-225.64355752852077,-225.64355752852077,-225.64355752852077,-0.08353906302918547,-0.08353906302918547,-0.08353906302918547,-225.5600184654916,-225.5600184654916,-225.5600184654916,0.0,0.0,0.0,334.68818004175614
2013-12-23,560.4787038819832,277.0052251980182,404.6189361466938,560.4787038819832,560.4787038819832,-220.8737918508677,-220.8737918508677,-220.8737918508677,0.1992488456949651,0.1992488456949651,0.1992488456949651,-221.07304069656269,-221.07304069656269,-221.07304069656269,0.0,0.0,0.0,339.6049120311155
2013-12-24,560.6256701936893,284.1978644775097,404.0144262174394,560.6256701936893,560.6256701936893,-216.5024187757188,-216.5024187757188,-216.5024187757188,0.01657240228873987,0.01657240228873987,0.01657240228873987,-216.51899117800755,-216.51899117800755,-216.51899117800755,0.0,0.0,0.0,344.1232514179705
2013-12-25,560.7726365053957,290.2772287648769,414.22478303362436,560.7726365053957,560.7726365053957,-212.02387685911512,-212.02387685911512,-212.02387685911512,-0.12148259635453804,-0.12148259635453804,-0.12148259635453804,-211.9023942627606,-211.9023942627606,-211.9023942627606,0.0,0.0,0.0,348.7487596462805
2013-12-26,560.9196028171018,292.6786370604053,416.361337133866,560.9196028171018,560.9196028171018,-207.16364996106245,-207.16364996106245,-207.16364996106245,0.06422142509986817,0.06422142509986817,0.06422142509986817,-207.22787138616232,-207.22787138616232,-207.22787138616232,0.0,0.0,0.0,353.75595285603936
2013-12-27,561.0665691288082,299.4861079305241,423.01726209211705,561.0665691288082,561.0665691288082,-202.46010843233162,-202.46010843233162,-202.46010843233162,0.04002952219241325,0.04002952219241325,0.04002952219241325,-202.50013795452404,-202.50013795452404,-202.50013795452404,0.0,0.0,0.0,358.6064606964766
2013-12-28,561.2135354405143,300.6487954135675,427.4098261497609,561.2135354405143,561.2135354405143,-197.83905412216458,-197.83905412216458,-197.83905412216458,-0.11505053589244181,-0.11505053589244181,-0.11505053589244181,-197.72400358627215,-197.72400358627215,-197.72400358627215,0.0,0.0,0.0,363.3744813183497
2013-12-29,561.3605017522206,307.62098996372157,431.1662335339442,561.3605017522206,561.3605017522206,-192.98791373777436,-192.98791373777436,-192.98791373777436,-0.08353906302958054,-0.08353906302958054,-0.08353906302958054,-192.9043746747448,-192.9043746747448,-192.9043746747448,0.0,0.0,0.0,368.3725880144462
2013-12-30,561.5074680639268,313.82527153635635,439.4594655622985,561.5074680639268,561.5074680639268,-187.84700927302032,-187.84700927302032,-187.84700927302032,0.1992488456948498,0.1992488456948498,0.1992488456948498,-188.04625811871517,-188.04625811871517,-188.04625811871517,0.0,0.0,0.0,373.6604587909065
2013-12-31,561.6544343756331,318.4636515613068,445.24827826891845,561.6544343756331,561.6544343756331,-183.13819258933577,-183.13819258933577,-183.13819258933577,0.01657240228837827,0.01657240228837827,0.01657240228837827,-183.15476499162415,-183.15476499162415,-183.15476499162415,0.0,0.0,0.0,378.5162417862973
2014-01-01,561.8014006873393,319.1398693712502,450.90367232036874,561.8014006873393,561.8014006873393,-178.35659549336583,-178.35659549336583,-178.35659549336583,-0.12148259635464145,-0.12148259635464145,-0.12148259635464145,-178.2351128970112,-178.2351128970112,-178.2351128970112,0.0,0.0,0.0,383.4448051939735
2014-01-02,561.9483669990456,324.4435527128947,454.86935041751775,561.9483669990456,561.9483669990456,-173.22840436081557,-173.22840436081557,-173.22840436081557,0.06422142510005768,0.06422142510005768,0.06422142510005768,-173.29262578591562,-173.29262578591562,-173.29262578591562,0.0,0.0,0.0,388.71996263822996
2014-01-03,562.0953333107517,331.6535323283691,457.2180606691344,562.0953333107517,562.0953333107517,-168.292700569263,-168.292700569263,-168.292700569263,0.040029522192396076,0.040029522192396076,0.040029522192396076,-168.33273009145537,-168.33273009145537,-168.33273009145537,0.0,0.0,0.0,393.8026327414887
2014-01-04,562.2422996224581,337.01261725231416,460.1806505011965,562.2422996224581,562.2422996224581,-163.47599669843908,-163.47599669843908,-163.47599669843908,-0.11505053589222052,-0.11505053589222052,-0.11505053589222052,-163.36094616254687,-163.36094616254687,-163.36094616254687,0.0,0.0,0.0,398.766302924019
2014-01-05,562.3892659341642,337.86182946577657,464.6462371871963,562.3892659341642,562.3892659341642,-158.4664132133073,-158.4664132133073,-158.4664132133073,-0.08353906302931216,-0.08353906302931216,-0.08353906302931216,-158.38287415027798,-158.38287415027798,-158.38287415027798,0.0,0.0,0.0,403.9228527208569
2014-01-06,562.5362322458706,342.2906485965474,471.3717218015497,562.5362322458706,562.5362322458706,-153.2049248633015,-153.2049248633015,-153.2049248633015,0.19924884569486198,0.19924884569486198,0.19924884569486198,-153.40417370899635,-153.40417370899635,-153.40417370899635,0.0,0.0,0.0,409.3313073825691
2014-01-07,562.6831985575767,346.221271615906,481.0883418773131,562.6831985575767,562.6831985575767,-148.41396471168375,-148.41396471168375,-148.41396471168375,0.01657240228823181,0.01657240228823181,0.01657240228823181,-148.43053711397198,-148.43053711397198,-148.43053711397198,0.0,0.0,0.0,414.2692338458929
2014-01-08,562.830164869283,352.46505043276255,479.36178400930186,562.830164869283,562.830164869283,-143.5891382561234,-143.5891382561234,-143.5891382561234,-0.12148259635466753,-0.12148259635466753,-0.12148259635466753,-143.46765565976872,-143.46765565976872,-143.46765565976872,0.0,0.0,0.0,419.24102661315953
2014-01-09,562.9771311809892,363.2347976312158,483.23613307146434,562.9771311809892,562.9771311809892,-138.45695805417924,-138.45695805417924,-138.45695805417924,0.06422142509964567,0.06422142509964567,0.06422142509964567,-138.52117947927889,-138.52117947927889,-138.52117947927889,0.0,0.0,0.0,424.52017312680994
2014-01-10,563.1240974926955,365.20773311149065,492.9618780615228,563.1240974926955,563.1240974926955,-133.5566416816525,-133.5566416816525,-133.5566416816525,0.040029522192591704,0.040029522192591704,0.040029522192591704,-133.59667120384506,-133.59667120384506,-133.59667120384506,0.0,0.0,0.0,429.5674558110429
2014-01-11,563.2710638044016,371.10395334200814,500.3975976010922,563.2710638044016,563.2710638044016,-128.81460469486527,-128.81460469486527,-128.81460469486527,-0.11505053589235041,-0.11505053589235041,-0.11505053589235041,-128.69955415897292,-128.69955415897292,-128.69955415897292,0.0,0.0,0.0,434.45645910953635
2014-01-12,563.418030116108,373.715938115951,503.20314827936505,563.418030116108,563.418030116108,-123.91859511336196,-123.91859511336196,-123.91859511336196,-0.08353906302915329,-0.08353906302915329,-0.08353906302915329,-123.8350560503328,-123.8350560503328,-123.8350560503328,0.0,0.0,0.0,439.499435002746
2014-01-13,563.5649964278142,381.99326651804006,509.201950941638,563.5649964278142,563.5649964278142,-118.80890048410076,-118.80890048410076,-118.80890048410076,0.19924884569487428,0.19924884569487428,0.19924884569487428,-119.00814932979563,-119.00814932979563,-119.00814932979563,0.0,0.0,0.0,444.75609594371343
2014-01-14,563.7119627395203,386.2550789710116,516.5540314328009,563.7119627395203,563.7119627395203,-114.20691723196003,-114.20691723196003,-114.20691723196003,0.016572402287870214,0.016572402287870214,0.016572402287870214,-114.22348963424791,-114.22348963424791,-114.22348963424791,0.0,0.0,0.0,449.50504550756034
2014-01-15,563.8589290512266,389.93725934623365,520.4700373379357,563.8589290512266,563.8589290512266,-109.60683644894304,-109.60683644894304,-109.60683644894304,-0.121482596354533,-0.121482596354533,-0.121482596354533,-109.4853538525885,-109.4853538525885,-109.4853538525885,0.0,0.0,0.0,454.25209260228354
2014-01-16,564.0058953629328,391.0356408820744,518.158571579583,564.0058953629328,564.0058953629328,-104.73335806758534,-104.73335806758534,-104.73335806758534,0.0642214251000487,0.0642214251000487,0.0642214251000487,-104.79757949268541,-104.79757949268541,-104.79757949268541,0.0,0.0,0.0,459.2725372953475
2014-01-17,564.1528616746391,397.53092899201243,526.2467778436567,564.1528616746391,564.1528616746391,-100.1234775634183,-100.1234775634183,-100.1234775634183,0.040029522192427655,0.040029522192427655,0.040029522192427655,-100.16350708561073,-100.16350708561073,-100.16350708561073,0.0,0.0,0.0,464.0293841112208
2014-01-18,564.2998279863453,406.5412676033285,536.2206628901362,564.2998279863453,564.2998279863453,-95.70097791075437,-95.70097791075437,-95.70097791075437,-0.11505053589212909,-0.11505053589212909,-0.11505053589212909,-95.58592737486224,-95.58592737486224,-95.58592737486224,0.0,0.0,0.0,468.598850075591
2014-01-19,564.4467942980516,408.27978367410697,532.9741743624397,564.4467942980516,564.4467942980516,-91.15057405694894,-91.15057405694894,-91.15057405694894,-0.08353906302893967,-0.08353906302893967,-0.08353906302893967,-91.06703499392002,-91.06703499392002,-91.06703499392002,0.0,0.0,0.0,473.2962202411027
2014-01-20,564.5937606097577,417.12347910417253,545.4757317291262,564.5937606097577,564.5937606097577,-86.40914138870389,-86.40914138870389,-86.40914138870389,0.1992488456949087,0.1992488456949087,0.1992488456949087,-86.6083902343988,-86.6083902343988,-86.6083902343988,0.0,0.0,0.0,478.1846192210538
2014-01-21,564.740726921464,416.35148004898633,547.7980937797906,564.740726921464,564.740726921464,-82.19431795079501,-82.19431795079501,-82.19431795079501,0.016572402288261907,0.016572402288261907,0.016572402288261907,-82.21089035308329,-82.21089035308329,-82.21089035308329,0.0,0.0,0.0,482.54640897066895
2014-01-22,564.8876932331702,418.0719350863967,551.5296771553052,564.8876932331702,564.8876932331702,-77.99623425807553,-77.99623425807553,-77.99623425807553,-0.12148259635432118,-0.12148259635432118,-0.12148259635432118,-77.87475166172122,-77.87475166172122,-77.87475166172122,0.0,0.0,0.0,486.8914589750947
2014-01-23,565.0346595448765,427.2193452159797,557.0411409191084,565.0346595448765,565.0346595448765,-73.5352819696547,-73.5352819696547,-73.5352819696547,0.06422142510002468,0.06422142510002468,0.06422142510002468,-73.59950339475472,-73.59950339475472,-73.59950339475472,0.0,0.0,0.0,491.4993775752218
2014-01-24,565.1816258565827,428.6181176020213,564.6075945048808,565.1816258565827,565.1816258565827,-69.3439645415413,-69.3439645415413,-69.3439645415413,0.04002952219226361,0.04002952219226361,0.04002952219226361,-69.38399406373357,-69.38399406373357,-69.38399406373357,0.0,0.0,0.0,495.83766131504143
2014-01-25,565.328592168289,436.3039376945325,562.7525572875255,565.328592168289,565.328592168289,-65.34146122625947,-65.34146122625947,-65.34146122625947,-0.11505053589201,-0.11505053589201,-0.11505053589201,-65.22641069036746,-65.22641069036746,-65.22641069036746,0.0,0.0,0.0,499.9871309420295
2014-01-26,565.4755584799952,435.11376927680357,570.2782873218368,565.4755584799952,565.4755584799952,-61.20785003682307,-61.20785003682307,-61.20785003682307,-0.08353906302933471,-0.08353906302933471,-0.08353906302933471,-61.124310973793726,-61.124310973793726,-61.124310973793726,0.0,0.0,0.0,504.2677084431722
2014-01-27,565.6225247917015,443.80180302828785,573.1730617220079,565.6225247917015,565.6225247917015,-56.87541925370892,-56.87541925370892,-56.87541925370892,0.19924884569477114,0.19924884569477114,0.19924884569477114,-57.07466809940369,-57.07466809940369,-57.07466809940369,0.0,0.0,0.0,508.7471055379926
2014-01-28,565.7694911034076,448.67278433003224,578.592417099548,565.7694911034076,565.7694911034076,-53.057355146387245,-53.057355146387245,-53.057355146387245,0.016572402288868762,0.016572402288868762,0.016572402288868762,-53.07392754867612,-53.07392754867612,-53.07392754867612,0.0,0.0,0.0,512.7121359570203
2014-01-29,565.916457415114,451.3367219500786,583.400454245531,565.916457415114,565.916457415114,-49.23955752714983,-49.23955752714983,-49.23955752714983,-0.12148259635458519,-0.12148259635458519,-0.12148259635458519,-49.118074930795245,-49.118074930795245,-49.118074930795245,0.0,0.0,0.0,516.6768998879642
2014-01-30,566.0634237268201,453.50634312387234,586.5201383386267,566.0634237268201,566.0634237268201,-45.13849211427852,-45.13849211427852,-45.13849211427852,0.06422142510021418,0.06422142510021418,0.06422142510021418,-45.202713539378735,-45.202713539378735,-45.202713539378735,0.0,0.0,0.0,520.9249316125416
2014-01-31,566.2103900385265,458.6996696719545,587.2471683255172,566.2103900385265,566.2103900385265,-41.28312052675993,-41.28312052675993,-41.28312052675993,0.04002952219260611,0.04002952219260611,0.04002952219260611,-41.323150048952535,-41.323150048952535,-41.323150048952535,0.0,0.0,0.0,524.9272695117666
2014-02-01,566.3573563502326,460.31558616965276,593.8018280756274,566.3573563502326,566.3573563502326,-37.58953705345121,-37.58953705345121,-37.58953705345121,-0.11505053589208877,-0.11505053589208877,-0.11505053589208877,-37.47448651755912,-37.47448651755912,-37.47448651755912,0.0,0.0,0.0,528.7678192967815
2014-02-02,566.5043226619389,469.05185916231864,596.8493577165282,566.5043226619389,566.5043226619389,-33.73525572260641,-33.73525572260641,-33.73525572260641,-0.08353906302917585,-0.08353906302917585,-0.08353906302917585,-33.65171665957723,-33.65171665957723,-33.65171665957723,0.0,0.0,0.0,532.7690669393324
2014-02-03,566.6512889736451,473.13569088463754,600.1334019802654,566.6512889736451,566.6512889736451,-29.6505753590264,-29.6505753590264,-29.6505753590264,0.19924884569493312,0.19924884569493312,0.19924884569493312,-29.849824204721337,-29.849824204721337,-29.849824204721337,0.0,0.0,0.0,537.0007136146187
2014-02-04,566.7982552853514,477.8036800056971,601.9388618702304,566.7982552853514,566.7982552853514,-26.04730866744461,-26.04730866744461,-26.04730866744461,0.01657240228872232,0.01657240228872232,0.01657240228872232,-26.06388106973333,-26.06388106973333,-26.06388106973333,0.0,0.0,0.0,540.7509466179067
2014-02-05,566.9452215970576,477.8730976008726,605.168017977154,566.9452215970576,566.9452215970576,-22.410625638034634,-22.410625638034634,-22.410625638034634,-0.12148259635445068,-0.12148259635445068,-0.12148259635445068,-22.289143041680184,-22.289143041680184,-22.289143041680184,0.0,0.0,0.0,544.534595959023
2014-02-06,567.0921879087639,483.65321421183125,609.6890632336155,567.0921879087639,567.0921879087639,-18.456919283527363,-18.456919283527363,-18.456919283527363,0.06422142509980217,0.06422142509980217,0.06422142509980217,-18.52114070862716,-18.52114070862716,-18.52114070862716,0.0,0.0,0.0,548.6352686252366
2014-02-07,567.23915422047,489.9289211798183,619.2127070325612,567.23915422047,567.23915422047,-14.715733950451854,-14.715733950451854,-14.715733950451854,0.04002952219229519,0.04002952219229519,0.04002952219229519,-14.755763472644148,-14.755763472644148,-14.755763472644148,0.0,0.0,0.0,552.5234202700182
2014-02-08,567.3861205321763,496.68979308162494,621.2350356773389,567.3861205321763,567.3861205321763,-11.104385177790856,-11.104385177790856,-11.104385177790856,-0.11505053589216754,-0.11505053589216754,-0.11505053589216754,-10.989334641898688,-10.989334641898688,-10.989334641898688,0.0,0.0,0.0,556.2817353543854
2014-02-09,567.5330868438825,495.4395705743474,623.2332501815918,567.5330868438825,567.5330868438825,-7.302214879718108,-7.302214879718108,-7.302214879718108,-0.08353906302890747,-0.08353906302890747,-0.08353906302890747,-7.218675816689201,-7.218675816689201,-7.218675816689201,0.0,0.0,0.0,560.2308719641644
2014-02-10,567.6800531555889,500.23316495278203,625.6964517022155,567.6800531555889,567.6800531555889,-3.2419102088686427,-3.2419102088686427,-3.2419102088686427,0.19924884569494536,0.19924884569494536,0.19924884569494536,-3.441159054563588,-3.441159054563588,-3.441159054563588,0.0,0.0,0.0,564.4381429467203
2014-02-11,567.827019467295,500.886745749328,628.4886008782213,567.827019467295,567.827019467295,0.36182678825777387,0.36182678825777387,0.36182678825777387,0.016572402288898867,0.016572402288898867,0.016572402288898867,0.34525438596887503,0.34525438596887503,0.34525438596887503,0.0,0.0,0.0,568.1888462555528
2014-02-12,567.9739857790013,511.293696577046,638.6322541036589,567.9739857790013,567.9739857790013,4.0205069771668125,4.0205069771668125,4.0205069771668125,-0.12148259635447675,-0.12148259635447675,-0.12148259635447675,4.14198957352129,4.14198957352129,4.14198957352129,0.0,0.0,0.0,571.9944927561681
2014-02-13,568.1209520907074,513.9897078759496,642.5022606751957,568.1209520907074,568.1209520907074,8.01406960291067,8.01406960291067,8.01406960291067,0.06422142509977816,0.06422142509977816,0.06422142509977816,7.9498481778108925,7.9498481778108925,7.9498481778108925,0.0,0.0,0.0,576.1350216936181
2014-02-14,568.2541980390525,514.0556095087202,647.2828886399737,568.2541980390525,568.2541980390525,11.80904309481397,11.80904309481397,11.80904309481397,0.04002952219263768,0.04002952219263768,0.04002952219263768,11.769013572621335,11.769013572621335,11.769013572621335,0.0,0.0,0.0,580.0632411338665
2014-02-15,568.3874439873975,518.5296385561928,645.2463442761787,568.3874439873975,568.3874439873975,15.484019918954749,15.484019918954749,15.484019918954749,-0.11505053589224633,-0.11505053589224633,-0.11505053589224633,15.599070454846995,15.599070454846995,15.599070454846995,0.0,0.0,0.0,583.8714639063523
2014-02-16,568.5206899357427,523.7049036114707,651.8660502260987,568.5206899357427,568.5206899357427,19.355499215372397,19.355499215372397,19.355499215372397,-0.08353906302930256,-0.08353906302930256,-0.08353906302930256,19.439038278401696,19.439038278401696,19.439038278401696,0.0,0.0,0.0,587.8761891511151
2014-02-17,568.6539358840877,531.139951523406,661.4115560909433,568.6539358840877,568.6539358840877,23.48666627719826,23.48666627719826,23.48666627719826,0.19924884569497983,0.19924884569497983,0.19924884569497983,23.28741743150328,23.28741743150328,23.28741743150328,0.0,0.0,0.0,592.140602161286
2014-02-18,568.7871818324327,533.3630370150788,661.0053520681618,568.7871818324327,568.7871818324327,27.158819146914244,27.158819146914244,27.158819146914244,0.016572402288752425,0.016572402288752425,0.016572402288752425,27.14224674462549,27.14224674462549,27.14224674462549,0.0,0.0,0.0,595.9460009793469
2014-02-19,568.9204277807777,536.6085923212027,660.710573211643,568.9204277807777,568.9204277807777,30.87968801796099,30.87968801796099,30.87968801796099,-0.12148259635450284,-0.12148259635450284,-0.12148259635450284,31.00117061431549,31.00117061431549,31.00117061431549,0.0,0.0,0.0,599.8001157987387
2014-02-20,569.0536737291228,548.7207457971127,673.1289212133267,569.0536737291228,569.0536737291228,34.925735198475785,34.925735198475785,34.925735198475785,0.06422142510018118,0.06422142510018118,0.06422142510018118,34.861513773375606,34.861513773375606,34.861513773375606,0.0,0.0,0.0,603.9794089275986
2014-02-21,569.1869196774678,543.9517685444256,671.8445042289667,569.1869196774678,569.1869196774678,38.76039106153915,38.76039106153915,38.76039106153915,0.04002952219268643,0.04002952219268643,0.04002952219268643,38.72036153934646,38.72036153934646,38.72036153934646,0.0,0.0,0.0,607.947310739007
2014-02-22,569.3201656258128,550.9270096687845,677.5996938153859,569.3201656258128,569.3201656258128,42.45959269913978,42.45959269913978,42.45959269913978,-0.11505053589212727,-0.11505053589212727,-0.11505053589212727,42.57464323503191,42.57464323503191,42.57464323503191,0.0,0.0,0.0,611.7797583249526
2014-02-23,569.4534115741578,552.9812189840637,679.0932854043829,569.4534115741578,569.4534115741578,46.337677339832496,46.337677339832496,46.337677339832496,-0.08353906302908892,-0.08353906302908892,-0.08353906302908892,46.42121640286159,46.42121640286159,46.42121640286159,0.0,0.0,0.0,615.7910889139903
2014-02-24,569.586657522503,556.2791674459354,683.8089885998561,569.586657522503,569.586657522503,50.45619827599439,50.45619827599439,50.45619827599439,0.1992488456951418,0.1992488456951418,0.1992488456951418,50.256949430299244,50.256949430299244,50.256949430299244,0.0,0.0,0.0,620.0428557984974
2014-02-25,569.719903470848,557.8271155855603,684.7656545559107,569.719903470848,569.719903470848,54.09537266948496,54.09537266948496,54.09537266948496,0.016572402288390815,0.016572402288390815,0.016572402288390815,54.078800267196584,54.078800267196584,54.078800267196584,0.0,0.0,0.0,623.8152761403329
2014-02-26,569.8531494191931,565.6048326260254,693.451448383395,569.8531494191931,569.8531494191931,57.76240644983057,57.76240644983057,57.76240644983057,-0.12148259635452892,-0.12148259635452892,-0.12148259635452892,57.8838890461851,57.8838890461851,57.8838890461851,0.0,0.0,0.0,627.6155558690236
